ggml_cuda_init: found 1 CUDA devices (Total VRAM: 45596 MiB):
  Device 0: NVIDIA L40S, compute capability 8.9, VMM: yes, VRAM: 45596 MiB

Computing statistics for /home/user1/workspace/bobchenyx/26-ICCAD/qwen35-imatrix-q8_0-callback-864.gguf (510 tensors)

 Layer	       Tensor	          Σ(Act²)	  Min	            Max	           μ	   σ	 % Active	N	   Entropy	E (norm)	ZD	  CosSim
------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------	------
     0	6856	14400	18541	10751	4469	11837	15547	12890	10627	13177	12594	15013	12468	16695	13935	9418	8265	11355	21085	12443	6017	9430	15834	8765	12016	12546	13940	12576	8529	10133	14446	13256	14216	12034	8319	7478	11758	12482	12114	7845	8948	13717	10983	9776	12986	9339	14188	16173	13164	15749	16671	12535	13810	11453	10359	19765	19785	22002	12486	13742	15305	7643	11877	11702	7410	18019	16932	11989	14991	15330	13283	4659	6012	10354	14196	14286	7491	13358	13880	15056	14902	18079	14182	13756	20122	14138	14114	11231	11541	15482	6120	13575	9787	13371	13419	7780	16283	15863	12238	10520	8746	15299	13275	9249	8649	12538	15145	14764	16497	15020	22485	15964	11000	15351	11724	16889	11623	18509	9744	12057	18341	9797	14151	18823	9057	13675	14646	19307	18541	12722	12226	10622	13425	20091	17001	14029	17705	6785	10225	15656	9467	14501	14995	12445	21198	14959	13093	9657	13681	12074	15590	16887	13605	13661	10042	9338	11950	30484	10470	13004	11949	9791	8335	14787	10706	13483	16115	12109	8787	13033	11983	12296	9635	11897	12858	14846	8360	23209	12058	10732	14916	16361	15716	6126	11213	16424	23369	14461	22763	13541	15342	17505	9701	13229	14560	14267	16401	12477	15024	7472	9614	10013	9371	11843	13722	14386	9702	13642	12586	13594	14905	15487	15951	9725	11632	10995	16356	13095	16454	11381	9519	12815	15516	17599	10916	8082	16816	13108	10935	15697	11865	17870	10012	18443	22002	10959	15821	14070	11390	12528	12083	13770	32475	13916	7296	6531	13495	13177	6309	17990	21421	12105	11518	13205	14395	11183	3395584
     1	16263	13521	10826	9061	10331	12737	10234	11799	11662	11529	9299	26377	11164	17774	5964	12696	13575	10597	9898	16020	9472	10911	16478	9866	21932	14629	13831	13921	12956	21093	14110	7629	11659	16299	15269	10000	8165	12631	10953	7615	22265	10484	31449	16736	12353	5824	11402	7323	8725	11944	8911	15802	10930	12930	15488	16066	9537	13120	12156	11968	12216	12553	8951	16243	11405	13912	13715	9883	11902	13526	17362	8930	12251	11024	14532	13143	11471	12997	11263	15987	14037	14976	14855	10061	14268	15904	25479	13973	14966	12320	10145	10130	14081	11819	11770	13414	21168	14964	15475	7601	11865	18523	13506	7761	10151	24505	5262	11087	14920	11167	3054	20370	20728	13314	9702	10613	9903	53750	29684	13989	13557	11628	14048	18120	12032	16908	15707	23042	11828	13803	5955	13027	12512	15380	16222	12731	2591	15741	15307	8958	14422	10707	13797	9570	12146	14929	9854	10899	6108	10590	12698	8119	10468	18029	18853	8881	11082	18543	16662	6348	10620	4606	8829	9446	11927	14645	16563	19958	12818	13878	9896	13713	13801	15074	9478	12488	17904	13622	13739	11442	14055	10820	11088	14846	18976	11963	11299	10162	12247	17101	17151	17170	9621	17597	9968	10851	7218	11055	21613	11181	10747	14085	12777	14350	7361	35472	21132	12246	11386	16484	10503	961	5939	14499	14826	9883	4456	12098	3309	12590	11394	20545	13521	15499	8516	13233	16744	15809	11276	4244	12152	14541	21171	8315	17331	13954	18802	13096	23903	18773	10976	12982	13986	12296	17152	5685	8926	10846	18850	4720	14178	12244	11434	14277	16765	15428	3395584
     2	12942	11551	8724	22818	17779	11870	18071	8999	14042	9726	15570	16546	8967	16240	9428	20500	18499	17484	9777	10034	12626	8927	13547	14016	13078	15411	11498	8576	7962	11455	9411	11606	13609	15338	9788	13308	11798	17110	10886	14128	23941	16035	24781	9157	8189	10709	12715	14161	10190	11383	11371	7445	11637	7719	11859	9643	12502	12405	18307	13739	19707	15080	8863	11330	15412	10822	11600	8387	11987	10184	12162	16268	13338	7780	11528	13238	17645	13050	9708	19018	15016	9580	7984	15432	16529	10018	19257	14915	18871	14404	13791	18008	16668	12204	15523	14632	11002	10663	8546	15225	14781	14908	13488	16966	10812	10153	10552	18255	16004	11945	16298	13736	12544	11569	13024	12273	11648	16274	10972	13017	20057	18077	9213	11637	10005	13040	12169	15113	14403	18860	9211	15259	12283	29021	11535	9682	9047	13176	8546	14884	9984	13094	11704	17667	7969	13835	11576	15379	9326	10074	22110	8838	10202	16852	8110	11545	8286	17915	14983	15870	11852	8554	14174	11820	19245	13659	13382	11533	8428	12111	13078	6206	11267	15063	12376	14880	9648	11970	16156	14592	14279	11892	15860	16129	10345	13736	8576	21991	14567	13934	12929	11901	14526	9268	16545	13418	13566	11426	17393	10650	11206	17376	7105	14274	7958	12983	11425	13775	10775	11778	17516	12245	23783	9850	10508	11122	15407	16203	12660	28346	9897	17655	13195	19127	12404	11019	9051	9929	13620	12253	27259	7893	10548	11473	17586	16708	17967	13715	16576	14935	13422	11374	14536	11429	10053	9678	10391	12804	11407	16032	10613	12163	12576	10475	15884	14053	3395584
     3	17189	8861	11257	6549	8738	9496	23026	10031	11919	10353	15125	7360	18576	7842	14001	19526	17757	8218	5013	33275	18212	10703	22046	9572	4049	14229	5471	17555	8567	14690	6626	16582	9770	9648	17016	16730	21384	18380	16417	41136	10869	10847	16900	19277	45647	7738	13782	10353	9610	5836	11667	14489	9413	13636	10654	17680	20009	5524	28238	9468	5530	36211	5066	15015	10937	10526	18066	13191	5114	41211	20764	3675	10417	10847	4538	14382	12915	15631	10935	8241	5880	10178	15135	5691	10931	10959	9687	20820	16357	10074	17903	20743	9702	11611	19864	25108	6424	10368	10811	13885	12189	21208	9672	13649	3483	11385	11141	7653	24805	10132	7104	9901	5727	2809	6834	8762	22853	6477	22162	10600	9952	10439	14185	11204	8263	3288	20157	6163	18351	17336	8301	12541	15002	18698	11322	10383	12796	12906	9922	11507	12279	10640	9484	7796	4382	10258	15445	9506	15453	13628	11317	5288	14192	9330	11486	24891	15641	20485	10354	15274	8169	9671	11160	37661	14563	8085	12678	16539	8314	7613	16863	24419	7384	7441	7166	11081	5583	4244	9546	14450	12873	6646	21903	13774	9438	6953	11891	17368	13747	12919	11202	10157	11906	9939	14830	10593	20739	17733	6886	21855	9860	19205	21192	11660	9604	11948	44077	10070	9198	9758	6394	20542	16046	19522	26718	17238	15015	12538	3596	11215	6346	16753	7741	8035	23956	18518	10435	9310	13856	10309	11783	12693	12890	12209	52259	8361	11687	10665	7935	12611	10557	13036	12063	16251	12612	9348	9820	21386	7839	9890	9150	18959	10945	7010	11440	17282	3395584
     4	8036	14096	22147	11641	10831	6878	11189	8864	13892	10831	13371	5043	20422	15255	17399	15669	6910	15890	6864	5245	12671	9998	10812	9274	14065	33537	5245	10130	12365	15520	28560	5646	9258	6546	3636	15136	19429	20914	12699	4364	7156	12654	6425	16379	18188	4274	18876	3387	3218	5613	4632	27350	6319	10328	3104	23987	7622	4402	7366	8507	21291	14029	5895	8975	5309	16907	7868	10143	6890	6141	7711	28450	7581	2004	22971	18627	19833	1775	3990	11838	57599	5776	20250	7100	9415	12060	2328	13861	27268	7145	27141	9739	10817	19687	27174	11328	7425	11543	23556	8503	7910	9337	12801	18570	25802	18593	9433	9322	27627	3722	16940	11207	32099	8929	6508	6927	15555	16176	22292	17151	9602	20847	19846	12132	6254	7686	9963	11119	12710	32311	6182	12906	17452	15335	16403	7733	9312	9929	16044	17874	15001	7867	21973	9190	5581	9088	12282	16628	15493	18962	7636	14761	17128	10607	15133	14195	14262	7204	11734	11494	29842	16568	4443	12401	19512	7892	25640	23061	8068	27299	35340	10341	13731	11706	9833	21380	10158	8822	22972	16516	26489	10595	13824	8710	10723	9140	6896	14497	14783	25310	15197	7035	6860	9708	21034	11985	16103	15715	14695	10844	17418	7712	10034	15383	21638	14982	40529	13857	17375	8115	10257	6119	16056	11882	6095	16181	11891	12494	11955	13397	10275	17288	21869	14759	8432	5058	6706	11370	7857	10216	13793	12213	5957	15362	6600	7677	12741	4006	10645	14987	12590	12828	13440	21818	19555	8844	5755	10428	14605	9736	12452	24615	6116	19972	15038	8175	3395584
     5	10602	15354	13937	22770	15190	62479	21484	16365	14247	7932	15836	12810	14388	11759	17706	9900	3932	15395	16925	22926	7521	8798	14276	9332	30208	5709	3821	20534	9875	7096	12079	21505	11814	15632	9871	16365	9123	3728	7399	2265	14643	9841	9944	7283	26590	9720	21163	10746	23503	10691	27267	10810	21608	11155	29750	11581	6651	8765	18606	14043	19922	15290	15057	20930	39723	37007	23877	22978	11896	17073	10904	20260	6749	7209	7947	23485	10661	24451	11241	10739	10335	25241	10641	7862	14420	8307	14146	5001	16576	12605	6410	6979	7517	9571	11898	9738	14473	4836	7343	6770	19448	7607	17621	14388	20027	7145	5454	9884	19750	9886	6492	10927	6978	6902	18224	13003	16382	15018	5227	2607	12711	9161	31140	7243	6504	6210	4613	22992	28375	9973	9013	12018	7753	8152	10233	10128	13020	14419	6452	30911	7220	6065	16320	11257	29327	12195	18732	16345	4558	19012	13676	12046	25774	22343	13574	6739	6280	12636	11138	9591	5778	6661	12622	15189	7116	13826	7007	12069	24226	30070	17188	18828	12704	17024	22360	9877	11436	12286	17051	7570	5885	10878	13032	7964	9526	11349	20458	12393	7039	8380	10906	5461	13624	18636	10134	8446	9776	10243	7891	3787	10077	7588	12877	7263	10972	17533	7508	6999	13754	7004	19510	8692	6844	20524	9802	5864	6948	20704	20517	6716	7873	9189	15823	15603	16508	18585	11662	8504	19470	7620	7547	10121	21012	3755	8447	12389	18027	9415	14762	8755	18452	4048	19323	9007	8282	8394	5998	6007	16303	21114	21921	11428	13272	32425	19993	10023	3395584
     6	16563	9269	18293	19621	9914	4345	6158	9430	15324	32276	11343	11889	16522	4203	8594	2635	13653	9180	15212	21073	5920	10343	18888	5958	5569	24835	15125	16062	9862	18538	18975	17923	30599	12571	17943	6073	6932	27385	8820	16572	9569	7603	30375	10541	10840	5180	5239	3424	14330	11063	10011	12999	8336	8890	14425	7305	11687	18526	15466	25445	15829	14853	13756	11797	12891	9976	4124	7657	21588	14930	11299	28357	20754	30903	14339	9113	8670	7001	11446	8242	4948	9924	10881	8708	16811	11235	6877	7810	11608	8676	12954	12359	15534	3127	4636	7243	7338	7513	9197	2451	27451	7817	24417	8265	13461	16590	14370	17571	17207	10073	7245	4848	8317	17775	21035	15312	8956	14620	10392	6204	16914	10760	12519	14548	6852	10825	24598	7519	23363	10983	6178	14663	8091	9947	12886	15071	25369	7875	20662	9324	15832	15204	53236	15785	8560	9231	11937	12360	16332	15804	8615	7467	12212	21819	17940	6530	13456	8916	6159	14070	8694	11308	28363	10099	7617	23957	13019	27284	16275	23574	13852	10435	26785	14804	30562	15227	8001	19150	29185	7487	2536	12065	9775	20743	18518	16737	13574	10245	5080	13537	7590	21655	14049	13113	5726	33651	18999	3032	15588	6711	22200	15431	14188	18973	15730	13045	7190	11591	10699	4987	37226	10657	21842	11440	5078	7924	10980	9570	22087	7244	3951	4390	7975	13304	4888	5172	21351	30205	13404	6508	6084	9181	7638	6485	5480	14823	3245	18410	16275	11065	10025	18679	10649	16516	7537	19949	16710	7793	5406	14828	46325	6547	6456	8688	10587	11034	3395584
     7	3366	40313	16419	7584	17458	8043	18992	18907	3788	6205	28867	17904	24092	14845	6132	9351	15826	4244	10405	15255	9840	3932	8028	3830	21822	4792	27041	17796	16202	22697	15106	12021	22519	14357	9390	9188	9105	21477	25128	17313	15906	19982	6266	12423	20786	7177	11947	3781	2741	10717	8069	8848	7623	4298	8902	8583	26393	11235	6689	9711	8126	17016	14316	6683	32573	16814	13540	10959	6317	8685	5270	11803	14723	8978	29928	10417	10809	9010	13740	17758	8074	23716	4631	33024	16999	16140	13797	2647	13310	5774	10085	19509	15567	8363	12199	52512	11371	2633	6978	18468	4424	14247	8947	8962	27003	24305	12110	5415	30064	5234	10833	8684	8740	11762	3822	6447	17223	10016	18133	15100	15912	19367	16840	14891	4183	26997	24537	12122	12790	19019	30907	18129	12799	17179	10206	10644	6759	14084	7768	13473	21959	6122	9521	7094	5362	12374	47516	12178	10374	10804	9784	16218	8985	3713	15794	9409	12994	8191	13796	6183	8389	15351	4944	9329	21241	7392	34803	16601	4318	15697	2288	4373	10451	12265	18710	14331	7622	6358	8554	6437	10083	22438	24217	15734	16654	17940	6035	6865	4819	3769	13160	8008	9848	15225	11976	14123	6055	8601	3958	17429	5965	13688	9983	16015	8750	11262	7173	9218	15126	5665	59806	7728	10184	8858	6650	17681	15139	21083	21359	14955	18970	10206	13539	16009	15601	6141	8237	23649	15898	5681	14189	13749	7755	9043	15934	11174	11377	6100	3178	21257	16354	6706	12419	30206	8766	26412	13468	6121	17813	6916	10940	7113	7200	14136	37205	10076	3395584
     8	27068	8988	1881	24247	6464	5929	45839	15535	8615	10933	6550	7838	10636	18198	4180	15163	21855	6795	5654	9168	13748	6824	7717	19768	13229	16324	11900	2893	36283	7666	1337	2608	6689	19319	8879	9564	11801	9957	14192	3697	13659	20858	10247	22201	10080	5407	8605	16079	9113	14010	40689	4725	3539	17478	4583	3741	27915	24365	6849	9407	4463	6885	5827	22546	13018	22415	12016	5236	22864	31496	5966	22839	33829	7120	10457	13201	11805	1295	6626	10948	9724	6547	14195	20296	43149	13950	16660	2581	26654	8782	5927	3462	5755	10119	9194	12057	15544	4025	9297	14794	11399	2456	13199	31558	9673	8611	11014	8405	9063	8129	3575	3628	19008	16536	22535	28301	3077	29273	10738	11997	16700	18023	8269	39138	24636	10445	10753	7594	22235	10783	3508	3319	10211	14347	16597	11140	8340	4433	11269	7406	10917	28066	13180	16268	17343	5797	6830	14776	15853	8136	59760	31430	16921	14430	4481	8934	12013	18988	6853	17391	6006	6195	13477	4344	15650	16774	8083	9276	5343	8146	2740	14350	18391	2997	26469	9274	8279	5174	4424	9942	3083	9588	10020	18934	19369	8776	35917	22582	8363	4676	15261	11143	7005	22733	17497	13115	6985	5159	3193	15663	4909	24046	13495	30226	15928	8025	21819	35074	12253	4824	14757	8832	2165	11923	6741	9379	16551	6570	12532	11593	23410	5492	29113	10461	21167	12615	1410	33612	5209	35318	9292	18807	47473	30874	22335	5425	11911	18563	10628	5002	19498	4709	19115	12706	6046	10240	4752	10803	20774	11232	13475	11019	11675	6545	8920	7187	3395584
     9	19231	12955	15769	4946	38322	18198	11547	5095	27033	6151	9877	15424	4797	39180	35733	9514	7106	9552	14683	19269	9178	7884	12495	14189	10256	8176	6605	2385	12245	20535	9460	9467	24228	3587	10620	7596	7405	9655	22531	14413	8605	17977	32299	34740	27135	21643	5564	14032	8342	1557	2181	2678	14470	11472	13815	8161	14376	2000	48231	6356	8580	14614	6994	10279	7476	22034	15796	17037	8530	11056	7310	5666	9275	11660	6547	16757	4510	11168	5894	8677	8440	10656	12881	13657	2816	2767	59507	14826	7334	11423	3902	7182	2631	2613	24501	80052	17325	2335	2078	11958	15288	5947	13297	13446	1931	61667	9749	8866	6266	8394	10689	6813	3374	5751	15033	23887	12489	10187	8099	4346	3659	15098	4857	8173	10309	14780	11218	6975	36047	7968	6101	7951	17350	11483	18571	7871	6119	24542	3897	9368	10158	6312	10341	12877	14566	19959	9488	8341	21087	8266	3686	11779	2806	4117	5750	9195	25026	7806	7548	10325	11278	10736	34309	10383	22212	23002	24170	11903	9227	12530	20696	11059	21911	7640	3877	4579	4006	12033	15668	16493	15840	5430	4155	16182	4705	14151	15993	10855	16667	8986	4344	15003	20976	18994	8516	13381	43890	14394	7735	8048	9518	10659	11873	5158	11361	18870	17090	16549	12567	5375	5389	18763	10406	5435	7240	14687	10184	21852	11970	10514	12783	27647	8662	11112	10674	23964	8137	16627	7802	24936	15367	24980	10791	30321	26704	13468	20006	31534	3266	14987	16116	14199	10696	24388	13393	12609	6783	15233	9222	3952	14459	19411	14372	17039	12410	17158	3395584
    10	14462	14146	7285	8034	10877	12454	5632	28657	11655	17620	7154	10050	21619	8353	5402	14276	1257	15522	4328	16420	25126	9626	8730	17083	26289	17782	6697	25274	15600	6696	6791	22247	8697	5018	7462	26122	12339	8054	19080	4486	8197	2578	15362	7693	8990	6846	17168	13389	9828	11071	7540	23629	10143	12874	7596	2739	20504	7213	10819	16617	12832	11794	13299	9261	9499	32396	12971	6038	22317	5218	19513	9200	23033	30686	16867	10672	8014	10858	11248	33352	7738	17488	7869	5969	11438	38605	6304	13722	10782	6576	12150	27760	25505	8740	6477	16737	12642	23116	18164	1822	11078	16188	12001	10549	10411	5425	5825	15686	12551	15287	16084	3994	5493	11422	41835	9003	15529	16109	10686	17383	13729	6050	8367	12544	22887	27921	11712	8574	16104	9132	24737	5862	18218	10700	16510	20791	10213	19205	14992	16201	24777	8583	16281	28977	11588	8046	23504	16019	13247	19267	13967	7036	7248	6475	15892	4470	23873	16324	17311	17716	4827	16351	28747	22083	10471	11244	8002	9541	12476	22053	13447	26743	16372	15082	8833	8725	19500	6699	5660	5211	2787	18231	8097	7262	32038	8231	6556	13636	19116	8826	14463	9024	15464	21894	21889	10935	3186	11932	23720	8208	10420	15930	9199	5196	8848	11025	6952	13847	9712	1817	7412	8850	7596	8329	12694	8001	17047	20753	14380	9244	16327	6381	15933	18874	7816	16177	9159	7165	18091	11923	4267	11676	11277	9778	10512	7806	6871	7906	9750	11969	19631	13917	13011	25501	15057	12369	24268	12732	9142	5302	14755	16999	15141	21711	19143	10974	3395584
    11	7618	2620	16035	11600	10143	7730	28589	15503	6940	19324	13708	12576	24420	12698	17134	20088	8315	14534	20473	23074	18768	3002	5722	16994	8475	8679	15580	22144	7300	16475	9073	7785	16968	23571	9385	5421	18165	25966	6924	14777	5522	9817	12197	17175	19937	7120	6746	12700	12592	15394	8569	10763	15054	3689	10880	8969	19862	10262	12871	8570	23889	9690	23902	24403	19176	3515	17648	8701	9678	15179	10830	20880	11194	10570	10177	7503	10294	10508	7965	14810	9789	5830	8786	3998	20805	10322	22162	9444	10333	12443	9594	8767	10593	20918	41734	45898	8857	8215	8851	13067	10154	26344	10613	19817	7189	24260	19002	21119	12663	19635	11585	5385	6386	14763	27581	23899	17963	20036	10333	1912	12616	18569	13365	10983	9453	7492	8027	6806	39672	4047	13737	12979	7010	15628	11657	18546	15343	2952	8116	21546	12545	24345	18776	9430	13428	12137	14910	24397	7284	7160	21459	15489	9223	25437	29201	8299	20468	17516	15029	10829	5256	15056	9134	8218	17482	2264	20172	14972	8335	16289	7567	7255	8297	8784	16986	13921	9440	8469	19932	2685	8327	7319	6273	12485	9915	3482	13933	7690	15331	21193	8091	16190	12609	5995	8896	18884	8228	12164	12357	17311	11138	13864	8449	16095	12954	11458	20147	19942	37198	15707	25307	5984	37548	8596	7117	10238	15398	5353	13127	7182	10171	5703	13952	18793	8614	26214	6660	2934	9902	12370	8422	11885	4272	9971	2371	2482	21752	19629	19050	6659	15478	7686	14869	6584	4310	2576	9611	14640	15062	9635	27977	6895	11833	9839	13590	22756	3395584
    12	13699	64513	26891	24861	10898	6878	10211	23823	7009	14595	18837	7453	14198	25660	15764	1433	5422	12782	20238	17060	27453	19438	16865	12683	5748	1384	20627	9220	1759	7411	7841	5413	12630	14545	8159	13203	12385	10062	22501	13591	7484	10190	18661	16423	17863	6864	19608	20056	13575	4298	21764	9949	5654	11095	10324	17370	10766	29852	6544	12446	12743	10617	9788	21077	10989	28211	8874	19462	8170	12799	7769	16853	6985	5812	24133	6132	11101	5271	6020	6105	16413	12753	10125	7940	38292	12590	2285	8365	6945	6186	6033	6580	9494	15423	7078	16903	9588	15092	8468	11983	7316	20714	8013	24337	5462	6801	12832	61236	13633	10870	10462	11266	7431	5474	8016	15425	16871	10141	2713	9360	7287	30348	8160	4863	11586	24801	10408	5794	9753	5009	8106	13005	36417	20576	26584	4846	9291	9609	14577	42799	16182	3809	9513	17153	12546	23360	9000	15844	4045	17978	8619	14880	7447	9683	2096	27774	2289	13728	13693	16018	17856	19237	2720	29647	9551	6400	14177	6211	9543	5883	6768	14133	39224	45923	8373	16863	31424	8927	13063	5040	14676	29375	8834	5805	13091	4133	10043	9393	7335	16720	8766	9731	11126	1170	21078	29170	13008	2192	13578	9277	16171	10977	3766	10107	5708	29876	24757	8061	15312	9771	10138	14091	14111	9526	17147	2535	6292	12895	9542	13566	12714	23953	10211	11776	9122	7565	12264	16904	16329	7706	14610	6911	9615	14713	45450	6015	5080	971	9782	12614	26095	23065	13242	11865	9386	9640	7798	7601	15488	12413	26052	7811	7658	6807	9282	12038	3395584
    13	17067	8667	6725	10509	11448	9471	7162	3429	4620	24275	1861	19454	8186	4631	8913	14054	1912	2884	32969	12054	12613	11180	22697	6760	6645	1358	9396	19693	1125	962	48836	3092	5016	15643	9311	7255	9820	10836	23952	9640	21038	58853	16908	26260	5646	27627	8419	7364	54896	10373	2569	17309	7178	2422	4791	8557	11835	8439	12367	3466	11208	19975	3327	7064	8568	24244	27016	11024	4167	7176	25410	7654	12737	5058	27441	13807	13241	7832	7907	9691	4946	13171	17828	26998	10746	7974	5788	27301	11244	9107	6867	10801	5820	25512	14374	8508	2008	9026	22000	3549	18855	19414	8607	12999	14881	15341	7002	8507	6058	9008	42051	14856	9292	11504	8874	14145	10754	7911	12717	11785	22756	8339	21118	9051	20735	9162	25405	13802	9116	8737	3901	8639	12008	25057	15998	8395	21469	15736	1556	6009	27561	13052	15485	9130	25602	17165	9368	23740	9165	7691	8361	9322	8169	5740	2807	17460	23335	20087	12469	6935	12066	19911	18004	16631	17877	14623	15411	6854	24489	11785	18795	13337	8733	19046	26379	27217	23928	12041	12952	7236	14217	27370	27174	11582	5473	20209	3204	5921	7749	11058	12269	15335	11706	13853	30801	11633	8495	7286	15123	14442	18960	8446	36159	19518	11506	6302	8037	13379	13999	5715	5484	9879	11359	3495	13630	21601	8611	16666	2175	12214	20979	8090	7438	4404	69083	17401	14409	8207	20894	21101	13404	6383	9810	9958	7405	2798	8217	34899	11354	13770	4570	10734	9200	8064	20827	3028	4459	3960	24792	14832	7736	13177	19573	7482	9203	9846	3395584
    14	6804	13214	9235	2289	10467	11643	18326	5687	6680	4360	10702	11384	6955	6987	7399	6231	26883	25882	6744	8822	11928	18247	19095	2329	7144	1488	7537	19062	16230	11548	19678	7927	16252	5063	5527	13000	14415	21247	18238	9338	12251	10062	44558	12214	14458	8712	1070	25454	16903	17795	18353	14803	1502	19982	17652	6311	5554	9463	12980	6923	21017	37715	7225	14630	12082	9180	21011	16265	5443	16306	7432	5847	8019	14994	2091	20382	7007	10581	15794	15526	11884	9629	3798	13257	5855	8421	12628	15765	6807	24443	13257	6885	12575	329	23325	26448	14617	13013	44462	6329	2874	8960	6951	28295	10843	49854	9131	12030	6284	14035	9079	7313	8886	5010	16985	10880	11142	20651	1805	17164	6744	2187	7804	17751	17838	10767	4818	8607	2678	15072	9400	7625	29075	10636	5601	9637	8636	30075	15366	6229	8959	42581	7667	14324	18133	20630	11054	14379	21642	15591	7563	4263	21049	7689	9798	8308	27164	16650	15079	26479	11893	3394	13745	18753	7823	15780	7052	9235	9986	14019	7094	12858	19117	16121	13267	27548	4736	7296	38047	6539	8849	5970	18176	16806	16940	11792	17022	16685	12909	21276	18613	11235	21563	9015	17604	6180	11532	7802	10696	31342	7283	22984	23909	16929	18260	10016	17251	6094	6720	7701	8632	10468	24179	13112	23944	12776	5611	9495	33949	12550	22314	6830	5380	8122	4933	27361	13799	6266	9874	6780	8678	17352	15164	2169	6701	18038	17084	8681	10930	9423	10366	19683	13037	1057	10126	7451	13432	21069	9886	13748	13352	58991	12585	23904	12094	5770	3395584
    15	9395	15646	11144	9553	5759	8132	29254	17812	9618	23317	6314	20219	23271	10844	13517	2391	11469	13196	41824	11821	9711	10499	60647	15434	10642	12030	21463	10209	12354	5666	14610	14045	14671	14241	10816	10040	6755	12357	16261	7800	6382	10160	14416	11048	19105	13493	13864	7888	12213	20187	10914	20115	10938	8006	7250	23523	9450	6771	9746	5213	9449	15135	5698	15800	12209	12647	9468	17112	5112	13945	7977	18821	8436	3583	9608	4087	11890	9745	10534	8959	16384	16128	11849	10044	55831	35636	5689	30998	21609	9757	8879	6799	10889	13004	6751	21013	12080	11824	24378	13247	24236	19770	13878	14440	3227	7654	14605	1822	10656	8886	15927	8623	19629	24373	22443	11409	12442	10210	32338	16621	8365	10538	3271	11270	9002	3822	9723	7815	14310	4116	5444	8423	8339	15463	33188	8646	8687	6307	7885	7021	6842	11115	45206	9485	7811	18046	14631	25418	13631	11481	8199	6975	15042	11637	10984	17039	8726	8822	7648	21607	11186	6547	405	6147	570	12649	10964	5848	19114	15119	13567	7195	10843	10064	36794	7931	5059	10342	14199	8400	4886	17446	13188	13540	7462	23454	17061	7325	21579	16260	5738	10046	15306	15108	2482	25888	11255	12583	1534	8932	21329	6773	5509	30850	10367	2784	18946	22684	11912	22955	15073	4740	6520	459	18751	25389	13431	9332	23577	23329	33786	11307	10031	8703	11629	8182	13303	20584	11088	10290	40237	10814	4500	10433	25964	19811	13429	5030	7058	39516	15412	15812	15870	9105	8450	18097	5844	11308	13423	12498	13486	3086	6294	2185	10807	15884	3395584
    16	15089	19077	15131	15587	7738	17778	20235	1778	29707	11376	22493	1999	12673	1407	11289	7137	9703	1578	12232	19531	12838	21553	14848	11089	5675	22228	8796	2352	20766	5213	15813	12027	1270	8414	22217	14283	5537	8427	20251	9553	29264	13883	9570	24997	7520	10632	18218	6150	21245	5857	9991	27056	6185	15358	9209	16620	18824	10917	20146	23840	16312	16264	7274	14585	6023	21597	12285	23378	5825	5773	6663	5861	21178	14910	19652	9448	2896	1678	14536	10074	27891	14121	10044	8276	7629	8512	5418	20718	10544	9594	45494	18995	8366	9913	1497	11539	10776	2607	2090	12568	4502	19555	7632	5841	15801	14359	9841	16099	14300	4176	11165	20155	9846	9677	16635	15783	6902	17512	11960	16987	12775	12292	6707	30275	17228	4403	6670	9166	8068	7461	90462	5287	10084	20877	4787	35297	17582	12205	10631	3275	11137	13819	2396	25368	9142	11806	10392	13793	1775	11961	15118	13246	6901	12112	11463	6554	14125	12699	46264	9344	16397	26183	18444	16059	12659	9136	10389	31218	16917	18254	4067	12028	15443	13976	5993	5694	4670	11420	14333	11959	26297	8464	9385	10837	23057	9077	12300	7904	12557	11498	13272	10705	11179	3594	7391	7099	15468	6035	8938	6973	19401	9826	13683	10694	20052	3354	36715	10652	2160	18601	11229	18763	9504	4755	4753	5452	5651	14177	9893	5792	9397	10664	27090	3554	20351	5781	15790	13241	7790	26465	11476	1032	14038	83172	20209	7894	8638	10069	18129	4088	6646	12794	7454	4219	9825	11430	6029	12840	16550	49097	15512	4166	9066	14505	26398	19160	3395584
